,0,1,2,3
268,40369716,3fd66200f964a52042f11ee3,Veal Parm on a roll or hero. Add ricotta if you want it to be extra awesome.,1318177801.0
269,40369724,4b072e3ff964a520fff822e3,Getting a caramel mocha from here is the best!,1295014040.0
270,40369753,4a33e757f964a520629b1fe3,Try the Buttermilk Pancakes - Break the Fast!,1333024841.0
271,40369759,4a300728f964a52008991fe3,Beware - they only take cash!,1283648902.0
272,40369775,4f322f5919836c91c7be7e53,,
273,40369782,4c1a4e718b3aa593a45f955f,"Good service, everything is always fresh! :-)",1298126226.0
274,40369810,3fd66200f964a52068e31ee3,Garrett is a dick,1400814639.0
275,40369849,4b997b84f964a520f87d35e3,Buffalo slice and their chicken rolls are the shiznit.,1311204540.0
276,40369857,527dd6a311d277690ccab157,,
277,40369869,3fd66200f964a520c1e81ee3,Avoid the turkey burgers...,1312997782.0
278,40369878,4b5210cbf964a5202f6527e3,"Amazing, friendly service. Straight out of the Sopranos. Rolatini di pollo - A secret, but fantastic",1278721027.0
279,40369895,4bfeb342ca1920a1d5b1eb81,"Eastchester Burger with Onion Rings, trust me...",1371244825.0
280,40369928,4a896c3cf964a520000820e3,Get a toasted muffin,1277908538.0
281,40369940,4b282b9af964a520309024e3,"Turkey burger is sketchy, but fries are good.",1287334875.0
282,40369954,3fd66200f964a5201fea1ee3,Chicken Diavolo here was one of the best meals I may have ever had,1318995443.0
283,40369958,3fd66200f964a5207ee71ee3,The Chef should learn how to cook steaks and the difference between MEDIUM RARE and WELL DONE.,1326830074.0
284,40369983,4c33ba1fac0ab7136bd11c1e,The dart inn is divey in all the right places. Friendly regulars welcome you as you walk in and the bartender is awesome. She pored me a shot I took it and asked me if I'd like another!,1311366545.0
285,40370015,3fd66200f964a520f7e81ee3,Order anything with chicken or veal.,1293846112.0
286,40370091,4c4382a9dd1f2d7f52a07ef9,All the fucking spics who work there should die they keep fucking up my fucking order and fucking lie to your face.,1385003428.0
287,40370146,4b663efbf964a520831a2be3,Hashbrowns were cold - might want to ask them to warm it up before giving it to you. Scrambled eggs were runny. :-/ Good place to stop before going on a Megabus trip!,1367748637.0
288,40370150,50416d87e4b09fb67aa8e419,,
289,40370167,4b6f679ff964a52029ef2ce3,They lied about the special.,1320464590.0
290,40370168,3fd66200f964a52071e61ee3,The burger was amazing!,1259953757.0
291,40370238,4b971cfff964a5209ff834e3,2 chicken sad,1317869821.0
292,40370239,4bdef870c3392d7f63b89bd5,I asked about the special and it worked,1314664844.0
293,40370243,4a837df3f964a52050fb1fe3,the lamb vindaloo here is delicious. especially if you are not averse to spicy food.,1279486330.0
294,40370342,420bf580f964a5207f1f1fe3,$5 ($4 during happy hour) 32oz light beer in styrofoam is a game changer. Get with it.,1410633704.0
295,40370356,4beffa5ec8d920a1f9469430,"Steak, Egg, & Cheese Bagel FTW! That order always gets infinitely better with each word said.",1321024406.0
296,40370425,4cc0d332f82ebfb79fc06f91,Great people good service the food is okay except the slices,1324397474.0
297,40370436,4b3c0273f964a520488025e3,Order the butter squash ravioli,1289963351.0
298,40370449,4bb636f16edc76b0d593301c,,
299,40370463,4b59b4fdf964a520e79328e3,Way over price for what you get.  The wait staff rarely smile.  Not with my money ever again.,1313937764.0
300,40370507,4576408bf964a520a73e1fe3,This place is definitely haunted.,1308361758.0
301,40370519,4d3cf4cf557d6dcb20324044,This bar is amazing!,1327816075.0
302,40370638,4bedd3bf946c0f47b3ffa263,"This place is a gem!!!  Driving by it for a long time finally had dinner and it was the best,  the owners are terrific     it's a must",1393386524.0
303,40370759,4bca819c511f9521070db0c7,"unlike most restaurants. it is quite difficult to come here and eat food.  the service is extremely lacking...  on the other hand, if you enjoy waiting as an activity, you cannot do better than here!",1381591729.0
304,40370766,3fd66200f964a52041eb1ee3,http://www.smithandwollensky.com/home,1336514099.0
305,40370781,4a5ca657f964a5205cbc1fe3,Slowest McDonald's EVER!! Especially the drive thru!,1322795845.0
306,40370856,3fd66200f964a52057e61ee3,"Chalkboard tables, Charlie Chaplin, and good hummus",1408121759.0
307,40370910,4b5f274ef964a52070a929e3,The worst breakfast ever .  It looked like a 4 year old made it also,1316450630.0
308,40370916,4bde08166198c9b693b412ff,Bring back the Angry Whopper.,1327518714.0
309,40370917,4e4df92bbd4101d0d79f6654,,
310,40370935,4d66e12df23f370429c4c033,Conch and mussels are great!,1296693711.0
311,40370939,4f74ff83e4b09b101271b89b,"Their wine list is the size of a phone book, an exceptional wine list of Italian vins.",1337220596.0
312,40370946,4bbd0608a8cf76b0094cb1fd,Can't believe Sizzler is still in business.,1316128572.0
313,40370994,4fdc9dbce4b0e07802f017fb,,
314,40371281,4a7b560df964a520b7ea1fe3,Sweet Melba toast,1355684039.0
315,40371313,4b3a3bc8f964a520b06225e3,Best pizza in this hood...homie in the baseball cap hooks me up and keeps me up date on boxing. 2tu,1280700945.0
316,40371323,4c1a94d5b306c92887d460b7,Pizza is ok. Prices are steep for low quality food. Rather dirty. (1 of 4 petals via Fondu),1331420829.0
317,40371419,46dbd510f964a520884a1fe3,Are cockroaches Kosher?  Not eating here again after seeing a giant one.,1315955738.0
318,40371454,461f8cc8f964a5207e451fe3,Wow! You must try the Butterscotch Toffee Parfait - but I recommend you split it!!,1345350519.0
319,40371588,4b3aa437f964a520bf6b25e3,"Sit in the pool room by the pool, order the chef's tasting menu and ask that you and your partner get different dishes. One should be the Nantucket Bay scallops with black truffle risotto.",1268428650.0
320,40371614,4b428a19f964a52002d625e3,A wonder French-Tunisian bistro style restaurant (sound weird but it does work).  Try the French Onion soup if you want a real treat.  The owners are friendly and aim to please.,1262652054.0
321,40371684,5140b9fee4b01c00da548bb9,,
322,40371718,4b1fd5bbf964a520902924e3,Best eggs and home fries!!!,1313070213.0
323,40371727,4c0b017aa1b32d7f1d6d9af0,"Valet parking & exceptionally friendly restaurant staff. The service from our waiter, Brendan, was incredible. Complimentary appetizers and sides were generously doled out. Highly recommended.",1339371990.0
324,40371771,4c2e7fdb7cc0c9b6c532ea9a,Best sandwiches on the planet,1387896395.0
325,40371805,4a9740ebf964a5201b2920e3,Great bartenders,1398024990.0
326,40371906,4cf063826195721ed0453bc1,"Great local Bar,Kevin Is A Terrific Bar Tender, Great Group Of People :)",1395440713.0
327,40371941,4e713c0a52b16b24914b4b70,,
328,40371988,4bbe888a98f495218d77d163,great coffee,1292414829.0
329,40372016,4d7d2759cf3f3704cd1b5f40,,
330,40372112,4b6f03f5f964a52004d72ce3,Try the loin of pork w/ baconkraut and mashed potato delicious. Seriously delicious.,1286591910.0
331,40372196,527419d211d2462ff00b33d5,Horrible service. Frim Management on down. No organization whatsoever.,1385062332.0
332,40372258,43b02ffbf964a520952c1fe3,Cont'd.  We did not enjoy our entrees.  The lobster roll was too bready and the broiled seafood lacked flavor and had too much butter.  The Stuffed Sol wasn't our favorite either.  : /,1375526658.0
333,40372262,4a5126eaf964a520aeb01fe3,The best crepes I've ever eaten. Close your eyes & you're in Paris.,1316889695.0
334,40372357,4ba4ff31f964a5201cce38e3,Waiters very experienced in there wine list and food choices. Lovely menu choices,1310855820.0
335,40372417,4b50d9c0f964a520393527e3,"Good NYC slices to go, or table service.",1293337615.0
336,40372422,4b6558d7f964a52005ee2ae3,this was the restaurant Eddie Murphy worked at in coming to America,1310688413.0
337,40372426,4ce1741194c3b60c5dc776ea,Great Food!!!!,1290535784.0
338,40372433,49fc8121f964a520ad6e1fe3,The Tuna Salad alla James is great!,1349651860.0
339,40372445,4ad17c3cf964a5208bde20e3,Pleasantly surprised!!!! Good food good service amazing ekmek dessert..Definitely a must come in Astoria,1339902265.0
340,40372466,4b4dddd6f964a520c3d926e3,Do not do breakfast!!! Breakfast may look good but it does not taste good !!! Also gratuity is included and no one ever came back we questioned and they were extremely rude 67 for two!!!,1353774551.0
341,40372471,4de5666fd22d7fddb9bf3d2d,"Huge variety of little Italian cookies, gelato, cake, desserts, etc. Nice open atmosphere, outside seating, unfriendly/ strange service.",1366210460.0
342,40372485,50c91cb8e4b0f3044929b3bd,,
343,40372523,4d5c60bf2a31a1cd4f4247f1,,
344,40372596,4b7da021f964a520a1ca2fe3,"I must admit their patties are on point and better than Golden Krust #yum don't be fooled by how the outside looks but they have a nice big ""A"" from the health inspection-enjoy!",1398107821.0
345,40372618,4bb0980bf964a520264e3ce3,Slow as hell!!!!!,1299906763.0
346,40372631,4fe60ebfe4b00ca0cffde457,Best pizza in the Bronx! Only place I know where you can get an X-Large pie ($17).,1351301432.0
347,40372694,4ce9b1fcfe90a35d7bf2490e,Spaghetti with huge meatballs and perfect sausages - wonderful.,1384830309.0
348,40372787,4af374c8f964a520d6ed21e3,Go for Sukiyaki. Amazing.,1284259298.0
349,40372831,4c085a77ffb8c9b64d366861,,
350,40372944,4af97ce4f964a520f91122e3,Try the Egg lemon chicken soup on Tuesdays and Thursdays. It's phenomenal. Yankee bean on Mondays is very good.,1264465530.0
351,40372971,4b2046fbf964a520da2f24e3,"Extremely hard to get in (impossible if you're a lady), but it offers a glimpse into Park Avenue's glamorous past. Try the sidecar.",1350503414.0
352,40372999,4ab06c94f964a520596720e3,"Taste: Guacamole(prepared at your table); pulpo a la Gallega; striped bass a la Veracruzano(with dark olives and a sunset-orange, nutty achiote sauce)",1325973047.0
353,40373113,4a9819d5f964a520782a20e3,The Greek Yogurt Experience for breakfast was a pleasant surprise.,1337082065.0
354,40373118,4b6cfcacf964a520b5612ce3,Diner is ok,1289169136.0
355,40373149,4572d0e3f964a520793e1fe3,Try the Cappuccino - Very nice!,1340434657.0
356,40373160,4a8469e6f964a52085fc1fe3,Pretty good pizza but 3 dollars a slice is little more then other better pizza places,1318617347.0
357,40373272,3fd66200f964a520eae81ee3,order the turtle soup special.,1248301839.0
358,40373318,4b0d8b6bf964a520b14a23e3,Vegetables with pesto sauce. Delicious and healthy,1413856877.0
359,40373462,4afa15d8f964a520931622e3,Get the pork chop prepared pizzaiola style -- it is a sure winner here.,1330455963.0
360,40373500,458976f5f964a520dd3f1fe3,Armando is the best waiter!!!,1364748969.0
361,40373537,43a29947f964a520362c1fe3,Cappuccino comes with whipped cream on top - be prepared if this is not your idea of a good time.,1300320486.0
362,40373597,4f32933c19836c91c7e52a56,,
363,40373656,3fd66200f964a52042e31ee3,"The oldest (debatable) steakhouse in NY does not disappoint. Had the porterhouse for three, slab bacon, mash, and creamed spinach. Incredible. Service was first class.",1355779322.0
364,40373669,3fd66200f964a52058e71ee3,Great selection of beers,1407369762.0
365,40373794,466a49fdf964a52095471fe3,"Awesome location, very relaxed, and cool people. What more can you ask from a dive bar.",1319792548.0
366,40373888,4faa60e7e4b04bd0be6dd2d0,,
367,40373889,4b566000f964a520c00d28e3,"My favorite Italian restaurant, pastas are out of this world. Glad they started the Veg tasting menu, but honestly, not worth it. The main dish of grilled asparagus was overlooked and dripping in fat.",1367017222.0
368,40373909,4bd32b83462cb71358b4dd07,They make the best Smoothie and great customer service.,1333324750.0
369,40373912,502f02a7e4b05159d4f3f24d,Excellent food for a bar.  Be prepared to wait though.,1412740651.0
370,40373937,4aa834b7f964a5200e5020e3,Pork dumplings. Peking duck and scallion pancakes 👌,1386550420.0
371,40373938,4b7dfaf5f964a52054dd2fe3,NY cheesecake pancakes were my favorite! !,1381679511.0
372,40373948,4a737c4cf964a52093dc1fe3,Brooklyn fare--food and attitude::),1315408043.0
373,40373984,4ee2adefe4b04d23df2167f2,Make sure to have cash on u- it's a cash only bar. There is a bank next door though.,1323478688.0
374,40374015,4bc63132db8fa593ebeb9b37,This place is best when there is a show. I's usually all ages and many of the local Queens punk/hardcore acts play here at least once a month. You can't beat the free jello shots and food!,1321296947.0
375,40374088,4ac39b0ef964a520f89b20e3,Great Pad Thai and Thai Curry!,1400010193.0
376,40374131,4b63b94ef964a520498e2ae3,Their penne pasta pizza is delicious!,1307778695.0
377,40374136,46e5231af964a520b54a1fe3,Great seafood after a morning at orchard beach. Oysters on the 1/2 are awesome!,1344174036.0
378,40374192,4b981d9af964a520802d35e3,My favorite neighborhood Italian restaurant in NYC. Start with a plate of fried matchstick zucchini for the table. Any veal dish is worth eating. Fish is freshest in town. Go early. Go often. Just go,1380064338.0
379,40374259,4acba303f964a520bbc420e3,nice place for breakfast,1335619928.0
380,40374266,4450e4cdf964a5209f321fe3,,
381,40374268,4e76284062e1263516bb46e2,,
382,40374277,3fd66200f964a520b9e31ee3,👍🍻🍻🍻🍻,1399929647.0
383,40374325,4e4e4e4dbd4101d0d7a74c90,Great Provencal fair. The porkchop with Frenchfries and apple rosemary compote is delicious.  Don't miss the Coq au Vin!!,1277258195.0
384,40374395,4b203dd9f964a5203c2f24e3,"At the pink party, great food and service. Park outside of the parking lot to avoid the wait!",1382662387.0
385,40374415,4e4c7aaabd413c4cc669b1a9,,
386,40374460,4b817dd2f964a520e2a930e3,Their fries be wack on the night..eeeeww,1316936320.0
387,40374507,4b50ca8df964a520b73227e3,Bad Service everywhere you go,1325891647.0
388,40374559,40f1d480f964a520560a1fe3,Real meatballs and chicken parm. Amazing white sangria.,1315020134.0
389,40374711,3fd66200f964a520c0e71ee3,Mother of God!! Service sooooooo slow here.,1401928553.0
390,40374834,4a871eb2f964a520b20220e3,BEWARE THEY ADD A 20% TIP NO MATTER WHAT!!!!,1345660736.0
391,40374968,3fd66200f964a5207ae61ee3,Very chill for TriBeCa- a nice pub vibe with a great beer selection!,1410220119.0
392,40374974,535baa52498ed1d078180388,,
393,40375108,3fd66200f964a5206deb1ee3,try a poop here whilst relaxing in the park.,1265853045.0
394,40375136,4b8423d7f964a5203b2331e3,Food is great. Cash only,1380149586.0
395,40375286,4bb6dd862ea19521855dac2f,The chicken balsamico is a revelation.,1309478566.0
396,40375369,4c0aea66340720a1875b8793,Veal Parmesan & Spaghetti with meat sauce deeelish,1321757004.0
397,40375371,4bc0b453920eb713a15c192c,Love the baked clams! Music is lovely & staff is so nice. Definitely worth the money.,1318720019.0
398,40375376,4a64f0d1f964a52003c71fe3,"The food is really spicy, in a good way! The Nann bread is tasty, but small portions, order extra.",1297967535.0
399,40375521,4ad21346f964a52042df20e3,Helpful Tip: STAY AWAY FROM THIS PLACE. Overpriced. Bad service. You can find better and more affordable diners a few blocks from here. STAY AWAY.,1335709138.0
400,40375616,4a84af7ff964a52055fd1fe3,Garlic knots are the best thing here. Soaked in butter. Mmm.,1286499065.0
401,40375634,4af10be5f964a520a1e021e3,A street-facing picket fence and unmissable blue awning hint at the homey digs therein: a well-aged dartboard and jukebox have helped to establish it as a Harlem bar standard.,1400177606.0
402,40375699,49bf033cf964a520fe541fe3,have one of the best Perfect Manhattans without any fuzz or weirdness - just good!,1258600123.0
403,40375819,527eb9cd11d2e9444b2a6ca4,,
404,40375839,3fd66200f964a520e0f11ee3,Foods not that good. But the Oreo shake is amazing.,1354828481.0
405,40375899,4c8165a951ada1cd328a1210,I hate their food but my family loves so I lose on the vote,1329257969.0
406,40375929,4e30a139483bb3fdc436a7e3,flounder oreganata and chicken parm delicious. Followed by a espresso martini. Mmm mmm good,1311814248.0
407,40375972,4ab6f209f964a5208e7920e3,Horrible rating from the board of health.,1313022723.0
408,40376029,4f3210d519833175d60d1a76,,
